entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
ENT-000499,1,env_labs_standardized.csv,"Eurofins Environment Testing Northern California, LLC",,TNI01204,,Folsom,California,,,env_labs,,,,,,,,
ENT-000500,1,env_labs_standardized.csv,Eurofins Environment Testing Northwest - ASL,,TNI00202,,Corvallis,Oregon,,,env_labs,,,,,,,,
ENT-000501,1,env_labs_standardized.csv,EUROFINS ENVIRONMENT TESTING NORWAY AS,,TNI02397,,KRISTIANSAND,Not Applicable,,,env_labs,,,,,,,,
ENT-000502,1,env_labs_standardized.csv,EUROFINS ENVIRONMENT TESTING RADON LLC,,TNI01699,,CARROLLTON,Texas,,,env_labs,,,,,,,,
ENT-000503,1,env_labs_standardized.csv,Eurofins Environment Testing South Central-SATL,,TNI00138,,San Antonio,Texas,,,env_labs,,,,,,,,
ENT-000504,1,env_labs_standardized.csv,"Eurofins EPK Built Environment Testing, LLC",,TNI01771,,Seattle,Washington,,,env_labs,,,,,,,,
ENT-000505,1,env_labs_standardized.csv,Eurofins Florida Keys,,TNI00445,,Marathon,Florida,,,env_labs,,,,,,,,
ENT-000506,1,env_labs_standardized.csv,Eurofins Fort Lauderdale,,TNI02553,,Fort Lauderdale,Florida,,,env_labs,,,,,,,,
ENT-000507,1,env_labs_standardized.csv,Eurofins Ft. Myers,,TNI00554,,Ft. Myers,Florida,,,env_labs,,,,,,,,
ENT-000508,1,env_labs_standardized.csv,Eurofins Geneva,,TNI02050,,Geneva,Illinois,,,env_labs,,,,,,,,
ENT-000509,1,env_labs_standardized.csv,Eurofins Houston,,TNI00026,,Stafford,Texas,,,env_labs,,,,,,,,
ENT-000510,1,env_labs_standardized.csv,Eurofins Huntsville,,TNI00017,,Huntsville,Texas,,,env_labs,,,,,,,,
ENT-000511,1,env_labs_standardized.csv,Eurofins Jacksonville,,TNI00399,,Jacksonville,Florida,,,env_labs,,,,,,,,
ENT-000512,1,env_labs_standardized.csv,Eurofins Kansas City,,TNI03063,,Lenexa,Kansas,,,env_labs,,,,,,,,
ENT-000513,1,env_labs_standardized.csv,Eurofins Knoxville,,TNI00189,,Knoxville,Tennessee,,,env_labs,,,,,,,,
ENT-000514,1,env_labs_standardized.csv,"Eurofins Lancaster Laboratories Environment Testing, LLC",,TNI02128,,Lancaster,Pennsylvania,,,env_labs,,,,,,,,
ENT-000515,1,env_labs_standardized.csv,Eurofins Lubbock,,TNI00030,,Lubbock,Texas,,,env_labs,,,,,,,,
ENT-000516,1,env_labs_standardized.csv,Eurofins Madison,,TNI00446,,Madison,Florida,,,env_labs,,,,,,,,
ENT-000517,1,env_labs_standardized.csv,Eurofins Nokomis,,TNI00553,,Nokomis,Florida,,,env_labs,,,,,,,,
ENT-000518,1,env_labs_standardized.csv,Eurofins Oklahoma City,,TNI02180,,Oklahoma City,Oklahoma,,,env_labs,,,,,,,,
ENT-000519,1,env_labs_standardized.csv,Eurofins Orlando,,TNI00444,,Altamonte Springs,Florida,,,env_labs,,,,,,,,
ENT-000520,1,env_labs_standardized.csv,Eurofins Orlando,,TNI00400,,Orlando,Florida,,,env_labs,,,,,,,,
ENT-000521,1,env_labs_standardized.csv,Eurofins Pensacola,,TNI00601,,Pensacola,Florida,,,env_labs,,,,,,,,
ENT-000522,1,env_labs_standardized.csv,Eurofins Philadelphia - Horsham,,TNI02569,,Horsham,Pennsylvania,,,env_labs,,,,,,,,
ENT-000523,1,env_labs_standardized.csv,Eurofins Phoenix,,TNI00231,,Phoenix,Arizona,,,env_labs,,,,,,,,
ENT-000524,1,env_labs_standardized.csv,Eurofins Pittsburgh,,TNI02151,,Pittsburgh,Pennsylvania,,,env_labs,,,,,,,,
ENT-000525,1,env_labs_standardized.csv,Eurofins Port St. Lucie,,TNI00447,,Port St. Lucie,Florida,,,env_labs,,,,,,,,
ENT-000526,1,env_labs_standardized.csv,EUROFINS PORTSMOUTH (#1732),,TNI01061,,PORTSMOUTH,New Hampshire,,,env_labs,,,,,,,,
ENT-000527,1,env_labs_standardized.csv,EUROFINS PROVIDENCE (ESS) (#2424),,TNI01041,,CRANSTON,Rhode Island,,,env_labs,,,,,,,,
ENT-000528,1,env_labs_standardized.csv,Eurofins Raleigh,,TNI00398,,Cary,North Carolina,,,env_labs,,,,,,,,
ENT-000529,1,env_labs_standardized.csv,EUROFINS RHODE ISLAND (#2245),,TNI00575,,NORTH KINGSTON,Rhode Island,,,env_labs,,,,,,,,
ENT-000530,1,env_labs_standardized.csv,Eurofins Sacramento,,TNI01230,,West Sacramento,California,,,env_labs,,,,,,,,
ENT-000531,1,env_labs_standardized.csv,Eurofins Savannah,,TNI00593,,Savannah,Georgia,,,env_labs,,,,,,,,
ENT-000532,1,env_labs_standardized.csv,EUROFINS SCITEC SA,,TNI01664,,1007 LAUSANNE,Not Applicable,,,env_labs,,,,,,,,
ENT-000533,1,env_labs_standardized.csv,Eurofins Seattle,,TNI00452,,Tacoma,Washington,,,env_labs,,,,,,,,
ENT-000534,1,env_labs_standardized.csv,Eurofins South Bend,,TNI00617,,South Bend,Indiana,,,env_labs,,,,,,,,
ENT-000535,1,env_labs_standardized.csv,Eurofins Spokane,,TNI02475,,Spokane,Washington,,,env_labs,,,,,,,,
ENT-000536,1,env_labs_standardized.csv,Eurofins St. Louis,,TNI00602,,Earth City,Missouri,,,env_labs,,,,,,,,
ENT-000537,1,env_labs_standardized.csv,Eurofins Tampa,,TNI00594,,Tampa,Florida,,,env_labs,,,,,,,,
ENT-000538,1,env_labs_standardized.csv,Eurofins TestAmerica - Houston,,TNI00034,,Houston,Texas,,,env_labs,,,,,,,,
ENT-000539,1,env_labs_standardized.csv,Eurofins TestAmerica Seattle,,TNI00235,,Tacoma,Washington,,,env_labs,,,,,,,,
ENT-000540,1,env_labs_standardized.csv,Eurofins Washington,,TNI00385,,Burlington,Washington,,,env_labs,,,,,,,,
ENT-000541,1,env_labs_standardized.csv,Eurofins Wilsonville,,TNI02170,,Wilsonville,Oregon,,,env_labs,,,,,,,,
ENT-000542,1,env_labs_standardized.csv,EVANS CHEMETICS ANALYTICAL LAB,,TNI01466,,WATERLOO,New York,,,env_labs,,,,,,,,
ENT-000543,1,env_labs_standardized.csv,"Everglades Laboratories, Inc.",,TNI00410,,West Palm Beach,Florida,,,env_labs,,,,,,,,
ENT-000544,1,env_labs_standardized.csv,Everglades Research and Education Center,,TNI00411,,Belle Glade,Florida,,,env_labs,,,,,,,,
ENT-000545,1,env_labs_standardized.csv,EWEB Water Quality Laboratory,,TNI00215,,Springfield,Oregon,,,env_labs,,,,,,,,
ENT-000546,1,env_labs_standardized.csv,FALLSBURG (T) ENV LAB,,TNI01568,,SO FALLSBURG,New York,,,env_labs,,,,,,,,
ENT-000547,1,env_labs_standardized.csv,FDOH Environmental Laboratory West Palm Beach,,TNI02728,,West Palm Beach,Florida,,,env_labs,,,,,,,,
ENT-000548,1,env_labs_standardized.csv,Fibertec Environmental Services,,TNI02260,,Holt,Michigan,,,env_labs,,,,,,,,
ENT-000549,1,env_labs_standardized.csv,Fillmore SWCD Water Quality Laboratory,,TNI01145,,Preston,Minnesota,,,env_labs,,,,,,,,
ENT-000550,1,env_labs_standardized.csv,FINGER LAKES INSTITUTE,,TNI02814,,GENEVA,New York,,,env_labs,,,,,,,,
ENT-000551,1,env_labs_standardized.csv,FINGER LAKES LPG STORAGE LLC,,TNI01737,,SAVONA,New York,,,env_labs,,,,,,,,
ENT-000552,1,env_labs_standardized.csv,"First Environmental Laboratories, Inc.",,TNI02031,,Naperville,Illinois,,,env_labs,,,,,,,,
ENT-000553,1,env_labs_standardized.csv,FL Department of Health -  Miami Branch Laboratory,,TNI00416,,Miami,Florida,,,env_labs,,,,,,,,
ENT-000554,1,env_labs_standardized.csv,FL Dept. of Health - Alachua County Health Department,,TNI00420,,Gainesville,Florida,,,env_labs,,,,,,,,
ENT-000555,1,env_labs_standardized.csv,FL Dept. of Health - Columbia County Health Department,,TNI00421,,Lake City,Florida,,,env_labs,,,,,,,,
ENT-000556,1,env_labs_standardized.csv,FL Dept. of Health - Hendry County Environmental Laboratory,,TNI00422,,LaBelle,Florida,,,env_labs,,,,,,,,
ENT-000557,1,env_labs_standardized.csv,FL Dept. of Health - Indian River County Health Department,,TNI00424,,Vero Beach,Florida,,,env_labs,,,,,,,,
ENT-000558,1,env_labs_standardized.csv,FL Dept. of Health - Lee County Health Department,,TNI00425,,Ft. Myers,Florida,,,env_labs,,,,,,,,
ENT-000559,1,env_labs_standardized.csv,FL Dept. of Health - Walton County Health Department,,TNI00430,,DeFuniak Springs,Florida,,,env_labs,,,,,,,,
ENT-000560,1,env_labs_standardized.csv,FL DOH/BUREAU OF LAB/ENVIRONMENTAL MICRO SECTION,,TNI01787,,JACKSONVILLE,Florida,,,env_labs,,,,,,,,
ENT-000561,1,env_labs_standardized.csv,FLDOH BUREAU OF PUBLIC HEALTH LABORATORIES,,TNI01770,,JACKSONVILLE,Florida,,,env_labs,,,,,,,,
ENT-000562,1,env_labs_standardized.csv,Florida DEP Laboratory,,TNI00414,,Tallahassee,Florida,,,env_labs,,,,,,,,
ENT-000563,1,env_labs_standardized.csv,Florida Keys Aqueduct Authority - Florida City Treatment Plant,,TNI00434,,Florida City,Florida,,,env_labs,,,,,,,,
ENT-000564,1,env_labs_standardized.csv,Florida Power & Light Central Laboratory,,TNI00436,,West Palm Beach,Florida,,,env_labs,,,,,,,,
ENT-000565,1,env_labs_standardized.csv,"Florida Radiochemistry Services, Inc.",,TNI00437,,Orlando,Florida,,,env_labs,,,,,,,,
ENT-000566,1,env_labs_standardized.csv,Florida Spectrum Environmental Services Inc. - Space Coast Laboratory,,TNI00449,,Merrit Island,Florida,,,env_labs,,,,,,,,
ENT-000567,1,env_labs_standardized.csv,"Florida-Spectrum Environmental Services, Inc.",,TNI00442,,Ft. Lauderdale,Florida,,,env_labs,,,,,,,,
ENT-000568,1,env_labs_standardized.csv,"Florida-Spectrum Environmental Services, Inc. - Savannah",,TNI00448,,Garden City,Georgia,,,env_labs,,,,,,,,
ENT-000569,1,env_labs_standardized.csv,Florida-Spectrum Environmental Services-Big Lake Laboratory,,TNI00443,,Okeechobee,Florida,,,env_labs,,,,,,,,
